Section ID,QuestionNumber,Question ID,Question,Type,Parent ID,SubQuestionsFirst,CSSClass,Guidance10,Guidance5,Guidance0,WantConfidence,WantJustification,JustificationNote,HasPrivateNotes,WantExamples,Multiplier,OptionGuidance,Option0,Option1,Option2,Option3,Option4,Option5,Option6,Option7,Option8,Option9,Supporting0,Supporting1,Supporting2,Supporting3,Supporting4,Supporting5,HelpLink
POLITICAL,,U.POLITICAL.PI-ACC-USE.e.3,The private sector regularly uses this data for accountability purposes.,Option,U.POLITICAL.PI-ACC-USE,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide one or more examples of the most significant uses you're aware of.","1,2;Is there evidence that this data has been invoked disproportionately with regard to gender or membership in a marginalized population?",,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.div-Extent,Extent,Note,U.POLITICAL.PI-ACC-USE,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,U.POLITICAL.PI-ACC-USE.c0,There is evidence that these uses are having meaningful positive impacts.,Radio,U.POLITICAL.PI-ACC-USE,,radio-list,,,,No,,,,,1,,No,Partially,Yes,,,,,,,,,"1,2;Please briefly explain and provide URLs to relevant evidence.",,,,,
POLITICAL,,G.POLITICAL.RTI-GOV,"To what extent do relevant laws, regulations, policies, and guidance provide a basis for collecting and publishing data on the performance of Right to Information (RTI) / Freedom of Information (FOI) processes?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.POLITICAL.RTI-GOV/
POLITICAL,,G.POLITICAL.RTI-GOV.div-Existence,Existence,Note,G.POLITICAL.RTI-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.a0,What is the nature of the framework?,Radio,G.POLITICAL.RTI-GOV,,radio-list,,,,No,,,,,1,,No framework exists,A framework exists but lacks full force of law,A framework exists and has the force of law,,,,,,,,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",,,,
POLITICAL,,G.POLITICAL.RTI-GOV.div-Elements,Elements,Note,G.POLITICAL.RTI-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e,"Part 1: Provisions for updates, structure, and openness.",ElementGroup,G.POLITICAL.RTI-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e.e.0,The rules/guidance require that data is regularly updated.,Option,G.POLITICAL.RTI-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e.e.1,The rules/guidance support the collection of structured data.,Option,G.POLITICAL.RTI-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e.e.2,The rules/guidance support publication of open data.,Option,G.POLITICAL.RTI-GOV.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e1,Part 2: Provisions for definitions and fields.,ElementGroup,G.POLITICAL.RTI-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e1.e1.0,The framework requires the collection and publication of data regarding the number of requests submitted and processed.,Option,G.POLITICAL.RTI-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e1.e1.1,The framework requires the collection and publication of data regarding how long it took the relevant government agency or agencies to fill requests.,Option,G.POLITICAL.RTI-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e1.e1.2,The framework requires the collection and publication of data regarding material withheld and the reasons for withholding it.,Option,G.POLITICAL.RTI-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e1.e1.3,The framework requires the collection and publication of data regarding appeals to RTI determinations and their results.,Option,G.POLITICAL.RTI-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e1.e1.4,"The framework requires that information is linked to the relevant agency, department, or other governmental entity.",Option,G.POLITICAL.RTI-GOV.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e2,Part 3: Provisions for robustness.,ElementGroup,G.POLITICAL.RTI-GOV,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e2.e2.0,The framework requires a verification process.,Option,G.POLITICAL.RTI-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1;Please briefly explain the verification process used, and which parts of collected data the framework requires to be verified and which parts it does not.",2;Please briefly explain the verification process used.,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e2.e2.1,The rules/guidance empower an agency or official to ensure the accurate and timely collection and publication of required data.,Option,G.POLITICAL.RTI-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.e2.e2.2,The framework authorizes remedies for noncompliance.,Option,G.POLITICAL.RTI-GOV.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.div-Extent,Extent,Note,G.POLITICAL.RTI-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLITICAL,,G.POLITICAL.RTI-GOV.c0,"How comprehensive, in terms of jurisdiction, is the framework assessed for this question? ",Radio,G.POLITICAL.RTI-GOV,,radio-list,,,,No,,,,,1,,The framework assessed covers only some selected parts of national or local government.,"The framework assessed covers the national government, but some positions, agencies, or branches may be exempt or the framework may not apply to other levels of government.",The framework covers the entire public sector.,,,,,,,,0;Which parts or locality does this framework cover?,1;What parts of government are exempt? What levels of government are not covered?,,,,,
GOVERNANCE,,G.GOVERNANCE.ACC-GOV,"To what extent is there a robust framework that requires that data collection and publication be accessible to screen readers, call relays, and similar accessibility devices?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.GOVERNANCE.ACC-GOV/
GOVERNANCE,,G.GOVERNANCE.ACC-GOV.div-Existence,Existence,Note,G.GOVERNANCE.ACC-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNANCE,,G.GOVERNANCE.ACC-GOV.a0,What is the nature of the framework?,Radio,G.GOVERNANCE.ACC-GOV,,radio-list,,,,No,,,,,1,,No framework exists,A framework exists but lacks full force of law,A framework exists and has the force of law,,,,,,,,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",,,,
GOVERNANCE,,G.GOVERNANCE.LANG-GOV,"To what extent is there a robust framework that requires that data collection and publication processes be available in the country’s official or national languages? If the country has no official or national languages, are these processes available in the major languages of the country?",Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/G.GOVERNANCE.LANG-GOV/
GOVERNANCE,,G.GOVERNANCE.LANG-GOV.div-Existence,Existence,Note,G.GOVERNANCE.LANG-GOV,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOVERNANCE,,G.GOVERNANCE.LANG-GOV.a0,What is the nature of the framework?,Radio,G.GOVERNANCE.LANG-GOV,,radio-list,,,,No,,,,,1,,No framework exists,A framework exists but lacks full force of law,A framework exists and has the force of law,,,,,,,,"0,1;In the absence of a strong legal framework, are there alternative norms or customs that play this role in the country? If so, please explain how. ",2;Please identify the framework(s) you have assessed (e.g. name of law(s) or regulations),"0,1;If there are draft laws or regulations not yet in force, but that would provide a more robust framework in future, please provide brief details here. ",,,,
CLIMATE,,A.CLIMATE.EMI-AVA,To what extent is emissions information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.CLIMATE.EMI-AVA/
CLIMATE,,A.CLIMATE.EMI-AVA.div-Existence,Existence,Note,A.CLIMATE.EMI-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.a0,Is this data available online in any form?,Radio,A.CLIMATE.EMI-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
CLIMATE,,A.CLIMATE.EMI-AVA.div-Elements,Elements,Note,A.CLIMATE.EMI-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e,Part 1: Data structure and openness.,ElementGroup,A.CLIMATE.EMI-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.0,Data is timely and updated.,Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.1,Dataset is available free of charge.,Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.2,Data is openly licensed.,Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.3,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the language coverage available.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.4,"The collection and publishing of this data is accessible through screen readers, call relays, or similar mechanisms.",Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the accessibility coverage available.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.5,Data is provided in machine-readable format(s),Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e.e.6,The machine-readable dataset is available as a whole,Option,A.CLIMATE.EMI-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1,Part 2: Data fields and quality assessment.,ElementGroup,A.CLIMATE.EMI-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1.e1.0,Nationally published data includes detailed information on greenhouse gas emissions and targets reported to the UNFCCC.,Option,A.CLIMATE.EMI-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain, with URLs.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1.e1.1,Data contains detailed information on sources of greenhouse gas emissions.,Option,A.CLIMATE.EMI-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain, with URLs.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1.e1.2,"Emissions data includes, or site where emissions data is made available links to, details of land use effects on emissions.",Option,A.CLIMATE.EMI-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1.e1.3,"The dataset contains unique identifiers for greenhouse gas emissions that allow easy assessment across inventories, reduction commitments, and sources.",Option,A.CLIMATE.EMI-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain, with URLs.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1.e1.4,"Historical mapping data is available, to track change over time.",Option,A.CLIMATE.EMI-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e1.e1.5,Limitations of the data are clearly stated.,Option,A.CLIMATE.EMI-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e2,Part 3: Barriers to data quality or availability.,ElementGroup,A.CLIMATE.EMI-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e2.e2.0,This information is missing required data.,Option,A.CLIMATE.EMI-AVA.e2,,,,,,No,,,,,0.5,"In cases where a separate indicator has asked you to determine data requirements of a relevant governing framework, assess against that. In cases where there is no such related governance indicator, assess based on the parameters laid out in the publication of the information, your local knowledge, and any broader research you may have done for this theme. ",There is no evidence of data gaps.,There is evidence that a portion of mandated data is missing.,There is evidence of widespread omissions in mandated data.,,,,,,,,"1,2;Please briefly explain.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.e2.e2.1,The availability of this data has been affected by government response to COVID-19.,Option,A.CLIMATE.EMI-AVA.e2,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe how COVID-19 affected the availability of this data.",,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.div-Extent,Extent,Note,A.CLIMATE.EMI-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.EMI-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.CLIMATE.EMI-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA,To what extent is information on endangered species and ecosystems available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.CLIMATE.BIO-AVA/
CLIMATE,,A.CLIMATE.BIO-AVA.div-Existence,Existence,Note,A.CLIMATE.BIO-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.a0,Is this data available online in any form?,Radio,A.CLIMATE.BIO-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
CLIMATE,,A.CLIMATE.BIO-AVA.div-Elements,Elements,Note,A.CLIMATE.BIO-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e,Part 1: Data structure and openness.,ElementGroup,A.CLIMATE.BIO-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.0,Data is timely and updated.,Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.1,Dataset is available free of charge.,Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.2,Data is openly licensed.,Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.3,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the language coverage available.",,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.4,"The collection and publishing of this data is accessible through screen readers, call relays, or similar mechanisms.",Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the accessibility coverage available.",,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.5,Data is provided in machine-readable format(s),Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e.e.6,The machine-readable dataset is available as a whole,Option,A.CLIMATE.BIO-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1,Part 2: Data fields and quality assessment.,ElementGroup,A.CLIMATE.BIO-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.0,"Data includes a ""green"" list, or detailed information on species or ecosystems recovering from danger, threat, or vulnerability.",Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain and provide URLs to this data.",,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.1,The dataset uses an accepted standard.,Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please explain and provide relevant URLs.",,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.2,Data is nationally validated by the government. ,Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,"For example, if the data originates in a collaboration involving non-governmental actors, the government may nationally validate it through governmental participation or publishing.",No,Partially,Yes,,,,,,,,1;Please briefly explain and provide relevant URLs.,2;Please provide relevant URLs.,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.3,"Historical mapping data is available, to track change over time.",Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.4,Limitations of the data are clearly stated.,Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.5,The availability of this data has been affected by government response to COVID-19.,Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe how COVID-19 affected the availability of this data.",,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e1.e1.6,A mechanism allows additional actors to contribute to the data repository.,Option,A.CLIMATE.BIO-AVA.e1,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2,Part 3: Comprehensiveness of data.,ElementGroup,A.CLIMATE.BIO-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.0,Data includes invertebrates.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.1,Data includes amphibians.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.2,Data includes birds.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.3,Data includes fish.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.4,Data includes mammals.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.5,Data includes non-vascular plants.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.6,Data includes vascular plants.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.7,Data includes reptiles.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.e2.e2.8,Data includes fungi and lichen.,Option,A.CLIMATE.BIO-AVA.e2,,,,,,No,,,,,0.5,"Score this as ""partially"" if you only see a relatively small number of examples.",No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.div-Extent,Extent,Note,A.CLIMATE.BIO-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.BIO-AVA.c0,How comprehensive is the data assessed for this question?,Radio,A.CLIMATE.BIO-AVA,,radio-list,,,,No,,,,,1,,"The data assessed covers one or more localities, but there are many other localities without available data, or with data of a lesser quality.","The data assessed covers one or more localities, and is a representative example of the kind of data that can be found for all, or most, localities.",The data assessed provides national coverage.,,,,,,,,0;Which locality does this data cover?,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA,To what extent is climate vulnerability information available as open data?,Status,,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,https://handbook.globaldatabarometer.org/indicators/A.CLIMATE.VUL-AVA/
CLIMATE,,A.CLIMATE.VUL-AVA.div-Existence,Existence,Note,A.CLIMATE.VUL-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.a0,Is this data available online in any form?,Radio,A.CLIMATE.VUL-AVA,,radio-list,,,,No,,,,,1,,Data is not available online,"Data is available, but not as a result of government action","Data is available from government, or because of government actions",,,,,,,,0;Are there other offline ways to access this data in the country? (e.g. attending an office to inspect it),"1;If government is not providing access to data, how is this data available? ","1,2;Please provide a URL for where this data can be found",,,,
CLIMATE,,A.CLIMATE.VUL-AVA.div-Elements,Elements,Note,A.CLIMATE.VUL-AVA,,divider,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e,Part 1: Data structure and openness.,ElementGroup,A.CLIMATE.VUL-AVA,,,,,,No,,,,,1,,,,,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.0,Data is timely and updated.,Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,When was the most recent update to this dataset?,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.1,Dataset is available free of charge.,Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,,,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.2,Data is openly licensed.,Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"0;If there are explicit restrictions placed on re-use of the dataset, briefly describe those here.","1,2;If the data is provided with an explicit open license, please provide the name of the license, or a link to it here.",,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.3,"Data is available in all the country’s official or national languages. If the country has no official or national languages, data is available in the major languages of the country.",Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the language coverage available.",,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.4,"The collection and publishing of this data is accessible through screen readers, call relays, or similar mechanisms.",Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly describe the accessibility coverage available.",,,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.5,Data is provided in machine-readable format(s),Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where this machine-readable data can be found. (Additional URLs can be included in the justification and supporting evidence)","1,2;Please provide a comma separated list of the formats available? (E.g. csv, json)",1;What prevents you from assessing this data as fully machine-readable? ,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.6,The machine-readable dataset is available as a whole,Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,"Answer no if it's only possible to access individual records; Answer partially if it's possible to export extracts of the data; Answer yes if there are bulk downloads or APIs providing access to the whole dataset without financial, technical or legal barriers. ",No,Partially,Yes,,,,,,,,"1,2;Please provide a URL where bulk download access is available or described.","1,2;If bulk access is provided through an API, please provide a link to where the API is described.",,,,,
CLIMATE,,A.CLIMATE.VUL-AVA.e.e.7,"Data is available in user-friendly outputs that don't require high levels of data literacy to understand or high levels of technical skill to access; for example, as vulnerability maps.",Option,A.CLIMATE.VUL-AVA.e,,,,,,No,,,,,0.5,,No,Partially,Yes,,,,,,,,"1,2;Please briefly explain, with examples.",,,,,,
